,Player,Year,Tm,Age,Pos,G,GS,rating_adj_1,df_id,pro_bowl,first_all_pro
8824,Dominique Stevenson,2002.0,BUF,25,LB,4.0,0.0,0.0,LB,0,0
8825,Edward Thomas,2002.0,JAX,27,LB,4.0,0.0,0.0,LB,0,0
8826,Brian Williams,2002.0,DET,30,LB,3.0,3.0,32.56187782761524,LB,0,0
8827,Jamie Winborn,2002.0,SFO,23,LB,3.0,3.0,119.95075286551828,LB,0,0
8828,Greg Jones,2002.0,ARI,28,LB,3.0,1.0,3.4501635652763576,LB,0,0
8829,Bobby Brooks,2002.0,JAX,26,LB,3.0,0.0,0.0,LB,0,0
8830,Terry Killens,2002.0,SEA,28,LB,3.0,0.0,0.0,LB,0,0
8831,Twan Russell,2002.0,MIA,28,LB,3.0,0.0,0.0,LB,0,0
8832,Will Overstreet,2002.0,ATL,23,LB,2.0,0.0,25.97157117160701,LB,0,0
8833,Derrick Burgess,2002.0,PHI,24,LB,1.0,0.0,0.0,LB,0,0
8834,Orantes Grant,2002.0,WAS,24,LB,1.0,0.0,0.0,LB,0,0
8835,Richard Jordan,2002.0,DET,28,LB,1.0,0.0,0.0,LB,0,0
8836,LaVar Arrington,2003.0,WAS,25,LLB,16.0,16.0,147.0391211507362,LB,0,0
8837,Akin Ayodele,2003.0,JAX,24,LLB,16.0,16.0,112.36340197659476,LB,0,0
8838,Boss Bailey,2003.0,DET,24,RLB,16.0,16.0,95.47869767421751,LB,0,0
8839,Shawn Barber,2003.0,KAN,28,RLB,16.0,16.0,136.54294140574555,LB,0,0
8840,Micheal Barrow,2003.0,NYG,33,MLB,16.0,16.0,138.97179809752234,LB,0,0
8841,Eric Barton,2003.0,OAK,26,RLB,16.0,16.0,107.57429351508046,LB,0,0
8842,Kendrell Bell,2003.0,PIT,25,RILB,16.0,16.0,114.80249074151445,LB,0,0
8843,Greg Biekert,2003.0,MIN,34,MLB,16.0,16.0,59.73532150744431,LB,0,0
8844,Keith Brooking,2003.0,ATL,28,LILB,16.0,16.0,75.1843100636962,LB,0,0
8845,Derrick Brooks,2003.0,TAM,30,RLB,16.0,16.0,123.13821624518287,LB,0,0
8846,Tedy Bruschi,2003.0,NWE,30,MLB,16.0,16.0,146.6992073453996,LB,0,0
8847,Keith Bulluck,2003.0,TEN,26,RLB,16.0,16.0,141.66552921457952,LB,0,0
8848,Dexter Coakley,2003.0,DAL,31,RLB,16.0,16.0,95.98806270402913,LB,0,0
8849,Andra Davis,2003.0,CLE,25,MLB,16.0,16.0,129.5580776464103,LB,0,0
8850,Na'il Diggs,2003.0,GNB,25,RLB,16.0,16.0,122.95371420853013,LB,0,0
8851,Chris Draft,2003.0,ATL,27,RILB,16.0,16.0,96.45816971623321,LB,0,0
8852,Donnie Edwards,2003.0,SDG,30,RLB,16.0,16.0,132.94117631343073,LB,0,0
8853,James Farrior,2003.0,PIT,28,LILB,16.0,16.0,107.03780077539176,LB,0,0
8854,London Fletcher,2003.0,BUF,28,MLB,16.0,16.0,97.87801867381881,LB,0,0
8855,Jay Foreman,2003.0,HOU,27,LILB,16.0,16.0,97.70458693471475,LB,0,0
8856,Scott Fujita,2003.0,KAN,24,LLB,16.0,16.0,115.25020368028959,LB,0,0
8857,Jason Gildon,2003.0,PIT,31,LOLB,16.0,16.0,109.56545636414998,LB,0,0
8858,Barrett Green,2003.0,DET,26,LLB,16.0,16.0,63.108897240742834,LB,0,0
8859,Kevin Hardy,2003.0,CIN,30,MLB,16.0,16.0,83.3173093954667,LB,0,0
8860,Napoleon Harris,2003.0,OAK,24,MLB,16.0,16.0,119.48936059587369,LB,0,0
8861,Dhani Jones,2003.0,NYG,25,RLB,16.0,16.0,112.94639167417414,LB,0,0
8862,Marvin Jones,2003.0,NYJ,31,MLB,16.0,16.0,72.23001461430502,LB,0,0
8863,Ben Leber,2003.0,SDG,25,LLB,16.0,16.0,75.28854674929548,LB,0,0
8864,Ray Lewis,2003.0,BAL,28,RILB,16.0,16.0,142.26776417131282,LB,0,0
8865,Ronald McKinnon,2003.0,ARI,30,MLB,16.0,16.0,106.43011490375393,LB,0,0
8866,Rob Morris,2003.0,IND,28,MLB,16.0,16.0,47.17109948188638,LB,0,0
8867,Hannibal Navies,2003.0,GNB,26,LLB,16.0,16.0,89.80083728164921,LB,0,0
8868,Dat Nguyen,2003.0,DAL,28,MLB,16.0,16.0,140.50034667601278,LB,0,0
8869,Julian Peterson,2003.0,SFO,25,LLB,16.0,16.0,140.47941642452471,LB,0,0
8870,Mike Peterson,2003.0,JAX,27,MLB,16.0,16.0,128.62944864816572,LB,0,0
8871,Jeff Posey,2003.0,BUF,28,LLB,16.0,16.0,85.44660131215787,LB,0,0
8872,Jamie Sharper,2003.0,HOU,29,RILB,16.0,16.0,127.8413329354253,LB,0,0
8873,Brian Simmons,2003.0,CIN,28,RLB,16.0,16.0,125.49027673784076,LB,0,0
8874,Mark Simoneau,2003.0,PHI,26,MLB,16.0,16.0,108.8309192531846,LB,0,0
8875,Derek Smith,2003.0,SFO,28,MLB,16.0,16.0,108.1583595383159,LB,0,0
8876,Takeo Spikes,2003.0,BUF,27,RLB,16.0,16.0,137.37261948751754,LB,0,0
8877,Matt Stewart,2003.0,ATL,24,ROLB,16.0,16.0,96.2641821499221,LB,0,0
8878,David Thornton,2003.0,IND,25,RLB,16.0,16.0,112.30263244256662,LB,0,0
8879,Jeremiah Trotter,2003.0,WAS,26,MLB,16.0,16.0,128.74260591396515,LB,0,0
8880,Brian Urlacher,2003.0,CHI,25,MLB,16.0,16.0,96.04428198735182,LB,0,0
8881,Marcus Washington,2003.0,IND,26,LLB,16.0,16.0,124.37205128186203,LB,0,0
8882,Nate Wayne,2003.0,PHI,28,LLB,16.0,16.0,124.96638695903671,LB,0,0
8883,Al Wilson,2003.0,DEN,26,MLB,16.0,16.0,84.43718257249017,LB,0,0
8884,Will Witherspoon,2003.0,CAR,23,RLB,16.0,16.0,99.0628208958205,LB,0,0
8885,Kailee Wong,2003.0,HOU,27,LOLB,16.0,16.0,97.04679353772704,LB,0,0
8886,Jessie Armstead,2003.0,WAS,33,RLB,16.0,15.0,106.4427178646386,LB,0,0
8887,Henri Crockett,2003.0,MIN,29,LLB,16.0,15.0,41.021682942160496,LB,0,0
8888,Levar Fisher,2003.0,ARI,24,RLB,16.0,15.0,66.05369084500133,LB,0,0
8889,Ed Hartwell,2003.0,BAL,25,LILB,16.0,15.0,111.57407392467458,LB,0,0
8890,Roman Phifer,2003.0,NWE,35,LLB,16.0,15.0,73.30887884289896,LB,0,0
8891,Alshermond Singleton,2003.0,DAL,28,LLB,16.0,15.0,58.732195680600874,LB,0,0
8892,Pisa Tinoisamoa,2003.0,STL,22,LLB,16.0,15.0,137.5906929327221,LB,0,0
8893,Kevin Bentley,2003.0,CLE,24,LLB,16.0,14.0,57.861591594455525,LB,0,0
8894,Lance Briggs,2003.0,CHI,23,LLB,16.0,13.0,73.04284728018607,LB,0,0
8895,Earl Holmes,2003.0,DET,30,MLB,16.0,13.0,71.21021861193074,LB,0,0
8896,Greg Favors,2003.0,CAR,29,LLB,16.0,12.0,55.893340069750145,LB,0,0
8897,Zeke Moreno,2003.0,SDG,25,MLB,16.0,12.0,91.95512350634333,LB,0,0
8898,Brandon Short,2003.0,NYG,26,LLB,16.0,12.0,87.32947228564612,LB,0,0
8899,Morlon Greenwood,2003.0,MIA,25,RLB,16.0,11.0,39.40078834140314,LB,0,0
8900,Orlando Ruff,2003.0,NOR,27,MLB,16.0,9.0,57.46943902042532,LB,0,0
8901,Danny Clark,2003.0,JAX,26,RLB,16.0,8.0,32.893233861095446,LB,0,0
8902,Donnie Spragan,2003.0,DEN,27,RLB,16.0,8.0,52.09674757173493,LB,0,0
8903,Jashon Sykes,2003.0,DEN,24,LLB,16.0,8.0,24.469810814738846,LB,0,0
8904,Jamie Duncan,2003.0,STL,28,MLB,16.0,6.0,43.29943318114991,LB,0,0
8905,Nick Rogers,2003.0,MIN,24,RLB,16.0,5.0,21.14162402111925,LB,0,0
8906,Matt Chatham,2003.0,NWE,26,LB,16.0,4.0,33.11830609839237,LB,0,0
8907,Brad Kassell,2003.0,TEN,23,LB,16.0,4.0,20.308828817627923,LB,0,0
8908,Cornell Brown,2003.0,BAL,28,LB,16.0,3.0,38.90210448436843,LB,0,0
8909,LeVar Woods,2003.0,ARI,25,LB,16.0,3.0,23.369062260426844,LB,0,0
8910,Rocky Boiman,2003.0,TEN,23,LB,16.0,2.0,67.42297878818138,LB,0,0
8911,Clark Haggans,2003.0,PIT,26,LB,16.0,2.0,26.12974295280436,LB,0,0
8912,Tommy Hendricks,2003.0,MIA,25,LB,16.0,2.0,24.06313349171616,LB,0,0
8913,Bryan Knight,2003.0,CHI,24,LB,16.0,2.0,18.65957785233929,LB,0,0
8914,Roger Knight,2003.0,NOR,25,LB,16.0,2.0,17.7699700759285,LB,0,0
8915,Dwayne Rudd,2003.0,TAM,27,LB,16.0,2.0,7.828439979460345,LB,0,0
8916,Victor Hobson,2003.0,NYJ,23,LB,16.0,1.0,66.3178006196064,LB,0,0
8917,Saleem Rasheed,2003.0,SFO,22,LB,16.0,1.0,22.990604363521985,LB,0,0
8918,Ike Reese,2003.0,PHI,30,LB,16.0,1.0,37.9671077682787,LB,0,0
8919,Terrell Suggs,2003.0,BAL,21,LB,16.0,1.0,100.23178455730611,LB,0,0
8920,Khalid Abdullah,2003.0,CIN,24,LB,16.0,0.0,0.0,LB,0,0
8921,Brendon Ayanbadejo,2003.0,MIA,27,LB,16.0,0.0,0.0,LB,0,0
8922,Gary Brackett,2003.0,IND,23,LB,16.0,0.0,34.1579123093788,LB,0,0
8923,Keith Burns,2003.0,DEN,31,LB,16.0,0.0,3.589283063876209,LB,0,0
8924,Sherrod Coates,2003.0,CLE,25,LB,16.0,0.0,0.0,LB,0,0
8925,Stephen Cooper,2003.0,SDG,24,LB,16.0,0.0,22.990604363521985,LB,0,0
8926,James Darling,2003.0,ARI,29,LB,16.0,0.0,19.612835798230822,LB,0,0
8927,Justin Ena,2003.0,PHI,26,LB,16.0,0.0,0.0,LB,0,0
8928,Larry Foote,2003.0,PIT,23,LB,16.0,0.0,0.0,LB,0,0
8929,Barry Gardner,2003.0,CLE,27,LB,16.0,0.0,25.7325674749144,LB,0,0
8930,Jeff Gooch,2003.0,DET,29,LB,16.0,0.0,8.610187974355592,LB,0,0
8931,E.J. Henderson,2003.0,MIN,23,LB,16.0,0.0,24.06313349171616,LB,0,0
8932,Larry Izzo,2003.0,NWE,29,LB,16.0,0.0,24.022767455896968,LB,0,0
8933,Corey Jenkins,2003.0,MIA,27,LB,16.0,0.0,0.0,LB,0,0
8934,Jason Kyle,2003.0,CAR,31,LB,16.0,0.0,0.0,LB,0,0
8935,Paris Lenon,2003.0,GNB,26,LB,16.0,0.0,1.0851320890788545,LB,0,0
8936,Kevin Lewis,2003.0,NYG,25,LB,16.0,0.0,0.6677735932792954,LB,0,0
8937,Kevin Mitchell,2003.0,WAS,32,LB,16.0,0.0,0.0,LB,0,0
8938,Mike Nattiel,2003.0,MIN,23,LB,16.0,0.0,49.10016429841674,LB,0,0
8939,Carlos Polk,2003.0,SDG,26,LB,16.0,0.0,7.4110814836607855,LB,0,0
8940,DaShon Polk,2003.0,BUF,26,LB,16.0,0.0,0.25041509747973634,LB,0,0
8941,Wali Rainer,2003.0,DET,26,LB,16.0,0.0,1.9198490806779729,LB,0,0
8942,Karon Riley,2003.0,ATL,25,LB,16.0,0.0,14.3011497544525,LB,0,0
8943,Twan Russell,2003.0,ATL,29,LB,16.0,0.0,0.0,LB,0,0
8944,Bart Scott,2003.0,BAL,23,LB,16.0,0.0,8.192829478556034,LB,0,0
8945,Josh Stamer,2003.0,BUF,26,LB,16.0,0.0,5.438263406278943,LB,0,0
8946,Dominique Stevenson,2003.0,BUF,26,LB,16.0,0.0,1.0851320890788545,LB,0,0
8947,Chaun Thompson,2003.0,CLE,23,LB,16.0,0.0,5.9085908987823705,LB,0,0
8948,Artie Ulmer,2003.0,ATL,30,LB,16.0,0.0,1.5024905848784138,LB,0,0
8949,Ray Wells,2003.0,TEN,23,LB,16.0,0.0,0.0,LB,0,0
8950,Kenyatta Wright,2003.0,NYJ,25,LB,16.0,0.0,1.5024905848784138,LB,0,0
8951,Nick Barnett,2003.0,GNB,22,MLB,15.0,15.0,132.11612401187523,LB,0,0
8952,Sam Cowart,2003.0,NYJ,28,RLB,15.0,15.0,98.82574376644799,LB,0,0
8953,Carlos Emmons,2003.0,PHI,30,RLB,15.0,15.0,90.49266973506411,LB,0,0
8954,Mo Lewis,2003.0,NYJ,34,LLB,15.0,15.0,50.31598124204772,LB,0,0
8955,Derrick Rodgers,2003.0,NOR,32,RLB,15.0,15.0,82.88959730051823,LB,0,0
8956,Junior Seau,2003.0,MIA,34,LLB,15.0,15.0,93.60430369576784,LB,0,0
8957,Zach Thomas,2003.0,MIA,30,MLB,15.0,15.0,151.81998612434433,LB,0,0
8958,Jeff Ulbrich,2003.0,SFO,26,RLB,15.0,15.0,104.96844814333087,LB,0,0
8959,Peter Boulware,2003.0,BAL,29,ROLB,15.0,14.0,109.23580550047654,LB,0,0
8960,Randall Godfrey,2003.0,SEA,30,MLB,15.0,14.0,76.08336777583172,LB,0,0
8961,Adrian Ross,2003.0,CIN,28,LLB,15.0,12.0,51.989745784669196,LB,0,0
8962,Ryan Nece,2003.0,TAM,24,LLB,15.0,10.0,49.74435516194961,LB,0,0
8963,Brant Boyer,2003.0,CLE,32,RLB,15.0,7.0,58.32926436139926,LB,0,0
8964,D.D. Lewis,2003.0,SEA,24,LLB,15.0,5.0,42.75801581969062,LB,0,0
8965,Nate Webster,2003.0,TAM,26,MLB,15.0,5.0,24.92383368235545,LB,0,0
8966,James Allen,2003.0,NOR,24,LB,15.0,1.0,18.9998835545481,LB,0,0
8967,Brandon Moore,2003.0,SFO,24,LB,15.0,1.0,0.0,LB,0,0
8968,Lester Towns,2003.0,CAR,26,LB,15.0,1.0,3.4501635652763576,LB,0,0
8969,Keith Adams,2003.0,PHI,24,LB,15.0,0.0,0.7790691921591774,LB,0,0
8970,Don Davis,2003.0,NWE,31,LB,15.0,0.0,0.33388679663964815,LB,0,0
8971,Troy Evans,2003.0,HOU,26,LB,15.0,0.0,3.151248479350599,LB,0,0
8972,Nick Greisen,2003.0,NYG,24,LB,15.0,0.0,0.0,LB,0,0
8973,Clint Kriewaldt,2003.0,PIT,27,LB,15.0,0.0,17.68586492042641,LB,0,0
8974,Wesly Mallard,2003.0,NYG,25,LB,15.0,0.0,3.151248479350599,LB,0,0
8975,Keith O'Neil,2003.0,DAL,23,LB,15.0,0.0,0.0,LB,0,0
8976,Antonio Pierce,2003.0,WAS,25,LB,15.0,0.0,0.0,LB,0,0
8977,Chad Brown,2003.0,SEA,33,RLB,14.0,14.0,119.74448908239494,LB,0,0
8978,Tommy Polley,2003.0,STL,25,RLB,14.0,14.0,121.97981498291068,LB,0,0
8979,Joey Porter,2003.0,PIT,26,ROLB,14.0,14.0,103.1128815759116,LB,0,0
8980,Peter Sirmon,2003.0,TEN,26,LLB,14.0,14.0,86.56612322095631,LB,0,0
8981,Darrin Smith,2003.0,NOR,33,MLB,14.0,10.0,73.15011535913742,LB,0,0
8982,Brian Allen,2003.0,CAR,25,LB,14.0,4.0,28.197935179373626,LB,0,0
8983,Jason Glenn,2003.0,NYJ,24,LB,14.0,1.0,42.46123670870799,LB,0,0
8984,Bradie James,2003.0,DAL,22,LB,14.0,0.0,13.307142923955046,LB,0,0
8985,Isaiah Kacyvenski,2003.0,SEA,26,LB,14.0,0.0,2.814188714534171,LB,0,0
8986,Markus Steele,2003.0,DAL,24,LB,14.0,0.0,0.429283024250976,LB,0,0
8987,Warrick Holdman,2003.0,CHI,28,RLB,13.0,13.0,72.59381888682739,LB,0,0
8988,Anthony Simmons,2003.0,SEA,27,LLB,13.0,13.0,149.88075629089778,LB,0,0
8989,Adalius Thomas,2003.0,BAL,26,LOLB,13.0,11.0,108.05994646954493,LB,0,0
8990,Mike Vrabel,2003.0,NWE,28,RLB,13.0,9.0,125.8112027633497,LB,0,0
8991,Ben Taylor,2003.0,CLE,25,RLB,13.0,8.0,69.4962755813726,LB,0,0
8992,Steve Foley,2003.0,HOU,28,LB,13.0,3.0,35.59628920024876,LB,0,0
8993,Riall Johnson,2003.0,CIN,25,LB,13.0,1.0,3.107715568722871,LB,0,0
8994,Dwayne Levels,2003.0,CIN,24,LB,13.0,1.0,0.025683599741510604,LB,0,0
8995,Hunter Hillenmeyer,2003.0,CHI,23,LB,13.0,0.0,14.330769302720823,LB,0,0
8996,Chris Claiborne,2003.0,MIN,25,RLB,12.0,12.0,144.94270794551244,LB,0,0
8997,Raynoch Thompson,2003.0,ARI,26,LLB,12.0,12.0,81.04011674760528,LB,0,0
8998,Keith Newman,2003.0,ATL,26,LOLB,12.0,11.0,95.5126794229926,LB,0,0
8999,Robert Thomas,2003.0,STL,23,MLB,12.0,9.0,101.97835992831298,LB,0,0
9000,Kawika Mitchell,2003.0,KAN,24,MLB,12.0,6.0,26.782659512661912,LB,0,0
9001,Tim Johnson,2003.0,OAK,25,LB,12.0,4.0,34.13377579132886,LB,0,0
9002,Gerald Hayes,2003.0,ARI,23,LB,12.0,2.0,35.73002206144487,LB,0,0
9003,Torrance Marshall,2003.0,GNB,26,LB,12.0,1.0,26.413709198675573,LB,0,0
9004,Monty Beisel,2003.0,KAN,25,LB,12.0,0.0,9.615136142062253,LB,0,0
9005,Quinton Caver,2003.0,KAN,25,LB,12.0,0.0,0.0,LB,0,0
9006,Tyreo Harrison,2003.0,PHI,23,LB,12.0,0.0,0.0,LB,0,0
9007,Lemar Marshall,2003.0,WAS,27,LB,12.0,0.0,5.9085908987823705,LB,0,0
9008,Quincy Stewart,2003.0,NYJ,25,LB,12.0,0.0,0.0,LB,0,0
9009,Dan Morgan,2003.0,CAR,25,MLB,11.0,11.0,53.18869164415851,LB,0,0
9010,Shelton Quarles,2003.0,TAM,32,MLB,11.0,11.0,45.18311293307854,LB,0,0
9011,Orlando Huff,2003.0,SEA,25,LB,11.0,2.0,19.781680400725165,LB,0,0
9012,Donte Curry,2003.0,DET,25,LB,11.0,0.0,0.0,LB,0,0
9013,Fred Jones,2003.0,KAN,26,LB,11.0,0.0,0.0,LB,0,0
9014,Cato June,2003.0,IND,24,LB,11.0,0.0,0.0,LB,0,0
9015,Tracy White,2003.0,SEA,22,LB,11.0,0.0,0.0,LB,0,0
9016,Mike Maslowski,2003.0,KAN,29,MLB,10.0,10.0,85.82190516776808,LB,0,0
9017,Rocky Calmus,2003.0,TEN,24,MLB,10.0,8.0,106.72964196273709,LB,0,0
9018,Travian Smith,2003.0,OAK,28,LLB,10.0,7.0,79.5407287620717,LB,0,0
9019,Antwan Peek,2003.0,HOU,24,LB,10.0,4.0,31.14425912838899,LB,0,0
9020,Joe Odom,2003.0,CHI,24,LB,10.0,3.0,29.173231177206457,LB,0,0
9021,Jeremy Loyd,2003.0,STL,23,LB,10.0,0.0,0.0,LB,0,0
9022,Sedrick Hodge,2003.0,NOR,25,LLB,9.0,9.0,59.281751165648785,LB,0,0
9023,Charlie Clemons,2003.0,HOU,31,ROLB,9.0,8.0,61.62423551229275,LB,0,0
9024,Tully Banta-Cain,2003.0,NWE,23,LB,9.0,0.0,10.986442526314821,LB,0,0
9025,Courtland Bullard,2003.0,STL,25,LB,9.0,0.0,0.0,LB,0,0
9026,Mike Caldwell,2003.0,CAR,32,LB,9.0,0.0,0.0,LB,0,0
9027,Jimmy McClain,2003.0,HOU,23,LB,9.0,0.0,0.0,LB,0,0
9028,Jamie Winborn,2003.0,SFO,24,LB,9.0,0.0,96.57413143078239,LB,0,0
9029,John Mobley,2003.0,DEN,30,LLB,8.0,7.0,29.973646178606323,LB,0,0
9030,Ted Johnson,2003.0,NWE,31,LB,8.0,2.0,15.75825139965197,LB,0,0
9031,James Davis,2003.0,DET,24,LB,8.0,1.0,21.753053625115765,LB,0,0
9032,Vinny Ciurciu,2003.0,TAM,23,LB,8.0,0.0,0.0,LB,0,0
9033,Tony Gilbert,2003.0,JAX,24,LB,8.0,0.0,0.0,LB,0,0
9034,Deon Humphrey,2003.0,JAX,27,LB,8.0,0.0,0.0,LB,0,0
9035,T.J. Slaughter,2003.0,2TM,26,LB,7.0,3.0,82.22496403681572,LB,0,0
9036,T.J. Slaughter,2003.0,JAX,26,LB,6.0,3.0,93.87015613034049,LB,0,0
9037,T.J. Slaughter,2003.0,BAL,26,LB,1.0,0.0,12.353811475666953,LB,0,0
9038,Cornelius Anthony,2003.0,SFO,25,LB,7.0,0.0,0.0,LB,0,0
9039,Solomon Bates,2003.0,SEA,21,LB,7.0,0.0,0.0,LB,0,0
9040,Cie Grant,2003.0,NOR,24,LB,7.0,0.0,0.0,LB,0,0
9041,Jim Nelson,2003.0,IND,28,LB,7.0,0.0,97.68350920311086,LB,0,0
9042,Raonall Smith,2003.0,MIN,25,LB,7.0,0.0,0.0,LB,0,0
9043,Marcus Wilkins,2003.0,GNB,23,LB,7.0,0.0,0.0,LB,0,0
9044,Ian Gold,2003.0,DEN,25,RLB,6.0,6.0,143.97849218153942,LB,0,0
9045,Angelo Crowell,2003.0,BUF,22,LB,6.0,0.0,0.0,LB,0,0
9046,Shantee Orr,2003.0,HOU,22,LB,6.0,0.0,60.62785189254021,LB,0,0
9047,Shurron Pierson,2003.0,OAK,21,LB,6.0,0.0,1.2242515876787075,LB,0,0
9048,Johnny Rutledge,2003.0,DEN,26,LB,6.0,0.0,0.0,LB,0,0
9049,Michael Young,2003.0,ARI,25,LB,6.0,0.0,0.0,LB,0,0
9050,Travis Carroll,2003.0,2TM,25,LB,5.0,0.0,0.0,LB,0,0
9051,Travis Carroll,2003.0,NOR,25,LB,1.0,0.0,0.0,LB,0,0
9052,Travis Carroll,2003.0,HOU,25,LB,4.0,0.0,0.0,LB,0,0
9053,Frank Chamberlin,2003.0,CIN,25,LB,5.0,0.0,0.0,LB,0,0
9054,Scott Shanle,2003.0,STL,24,LB,5.0,0.0,0.0,LB,0,0
9055,Keyon Whiteside,2003.0,IND,23,LB,5.0,0.0,0.0,LB,0,0
9056,Keith Mitchell,2003.0,JAX,29,LB,4.0,2.0,25.75969518479154,LB,0,0
9057,Will Overstreet,2003.0,ATL,24,LB,4.0,2.0,15.82382335724051,LB,0,0
9058,Khary Campbell,2003.0,NYJ,24,LB,4.0,0.0,0.0,LB,0,0
9059,Jack Golden,2003.0,TAM,26,LB,4.0,0.0,0.0,LB,0,0
9060,Quincy Monk,2003.0,NYG,24,LB,4.0,0.0,0.0,LB,0,0
9061,Bill Romanowski,2003.0,OAK,37,LB,3.0,3.0,77.98259037775335,LB,0,0
9062,Bobbie Howard,2003.0,CHI,26,LB,3.0,0.0,5.6760755428740035,LB,0,0
9063,Jody Littleton,2003.0,DET,29,LB,3.0,0.0,0.0,LB,0,0
9064,Terry Pierce,2003.0,DEN,22,LB,3.0,0.0,0.0,LB,0,0
9065,Justin Smith,2003.0,STL,24,LB,3.0,0.0,0.0,LB,0,0
9066,Rosevelt Colvin,2003.0,NWE,26,LB,2.0,2.0,50.15869065778275,LB,0,0
9067,Sam Rogers,2003.0,ATL,33,LB,2.0,2.0,67.6596862724852,LB,0,0
9068,Jordan Kramer,2003.0,TEN,24,LB,2.0,0.0,0.0,LB,0,0
9069,Shannon Taylor,2003.0,JAX,28,LB,2.0,0.0,0.0,LB,0,0
9070,Eric Westmoreland,2003.0,JAX,26,LB,2.0,0.0,2.337207576477532,LB,0,0
9071,Matt Wilhelm,2003.0,SDG,22,LB,2.0,0.0,0.0,LB,0,0
9072,Orantes Grant,2003.0,WAS,25,LB,1.0,0.0,0.0,LB,0,0
9073,Mario Haggan,2003.0,BUF,23,LB,1.0,0.0,0.0,LB,0,0
9074,Clifton Smith,2003.0,WAS,23,LB,1.0,0.0,0.0,LB,0,0
9075,Mason Unck,2003.0,CLE,23,LB,1.0,0.0,0.0,LB,0,0
9076,Akin Ayodele,2004.0,JAX,25,RLB,16.0,16.0,82.55441591997,LB,0,0
9077,Jason Babin,2004.0,HOU,24,LOLB,16.0,16.0,86.94925309256732,LB,0,0
9078,Nick Barnett,2004.0,GNB,23,MLB,16.0,16.0,120.86862303734083,LB,0,0
9079,Lance Briggs,2004.0,CHI,24,RLB,16.0,16.0,112.60797164590055,LB,0,0
9080,Keith Brooking,2004.0,ATL,29,LLB,16.0,16.0,119.16432734325883,LB,0,0
9081,Derrick Brooks,2004.0,TAM,31,RLB,16.0,16.0,129.38464590730624,LB,0,0
9082,Tedy Bruschi,2004.0,NWE,31,RILB,16.0,16.0,143.1426769392751,LB,0,0
9083,Keith Bulluck,2004.0,TEN,27,RLB,16.0,16.0,154.88200304090032,LB,0,0
9084,Danny Clark,2004.0,OAK,27,MLB,16.0,16.0,115.43035963106188,LB,0,0
9085,Dexter Coakley,2004.0,DAL,32,RLB,16.0,16.0,60.49122821551284,LB,0,0
9086,Donnie Edwards,2004.0,SDG,31,LILB,16.0,16.0,126.01913919966131,LB,0,0
9087,James Farrior,2004.0,PIT,29,LILB,16.0,16.0,143.43371187391588,LB,0,0
9088,London Fletcher,2004.0,BUF,29,MLB,16.0,16.0,126.06728945733038,LB,0,0
9089,Steve Foley,2004.0,SDG,29,ROLB,16.0,16.0,136.6051587557472,LB,0,0
9090,Larry Foote,2004.0,PIT,24,RILB,16.0,16.0,88.1969752560395,LB,0,0
9091,Scott Fujita,2004.0,KAN,25,LLB,16.0,16.0,91.51891049114519,LB,0,0
9092,Cato June,2004.0,IND,25,RLB,16.0,16.0,116.90656959700179,LB,0,0
9093,Ben Leber,2004.0,SDG,26,LOLB,16.0,16.0,43.48044497727891,LB,0,0
9094,Teddy Lehman,2004.0,DET,23,RLB,16.0,16.0,98.54518267553034,LB,0,0
9095,Kevin Lewis,2004.0,NYG,26,MLB,16.0,16.0,61.386494260840756,LB,0,0
9096,Willie McGinest,2004.0,NWE,33,LOLB,16.0,16.0,122.31046472463356,LB,0,0
9097,Dat Nguyen,2004.0,DAL,29,MLB,16.0,16.0,111.3814132418909,LB,0,0
9098,Mike Peterson,2004.0,JAX,28,MLB,16.0,16.0,99.36950776176413,LB,0,0
9099,Antonio Pierce,2004.0,WAS,26,MLB,16.0,16.0,113.83922120277929,LB,0,0
9100,Jamie Sharper,2004.0,HOU,30,RILB,16.0,16.0,149.18980128508227,LB,0,0
9101,Takeo Spikes,2004.0,BUF,28,RLB,16.0,16.0,141.7314919119234,LB,0,0
9102,Terrell Suggs,2004.0,BAL,22,LOLB,16.0,16.0,78.50938350911044,LB,0,0
9103,Adalius Thomas,2004.0,BAL,27,ROLB,16.0,16.0,129.05472668924506,LB,0,0
9104,Pisa Tinoisamoa,2004.0,STL,23,RLB,16.0,16.0,87.69711207136062,LB,0,0
9105,Marcus Washington,2004.0,WAS,27,LLB,16.0,16.0,106.08025015365071,LB,0,0
9106,Al Wilson,2004.0,DEN,27,MLB,16.0,16.0,135.65820757011687,LB,0,0
9107,Will Witherspoon,2004.0,CAR,24,RLB,16.0,16.0,134.95539804274765,LB,0,0
9108,Kailee Wong,2004.0,HOU,28,ROLB,16.0,16.0,137.8485511488133,LB,0,0
9109,Eric Barton,2004.0,NYJ,27,RLB,16.0,15.0,102.57945037172716,LB,0,0
9110,James Davis,2004.0,DET,25,LLB,16.0,15.0,74.29625126609578,LB,0,0
9111,Morlon Greenwood,2004.0,MIA,26,RLB,16.0,15.0,77.3444750376068,LB,0,0
9112,Ed Hartwell,2004.0,BAL,26,LILB,16.0,15.0,53.311014176479574,LB,0,0
9113,Ted Johnson,2004.0,NWE,32,LILB,16.0,15.0,50.81946616256689,LB,0,0
